patch_id,base_sample_id,image_path,mask_path,patch_type,patch_family,video_id,video_name,frame_id,sample_type,source_split,crop_x,crop_y,crop_size,out_size,component_id,component_area_px,is_replay,replay_score,source_epoch
camera_crack_camera095_near_miss_negative_01__replay_e003,camera_crack_camera095,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera095.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera095.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,204,0,320,384,0,443,1,0.6745419502258301,3
camera_crack_camera111_near_miss_negative_00__replay_e003,camera_crack_camera111,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera111.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera111.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,238,19,320,384,0,857,1,0.8297623462147183,3
camera_crack_camera126_hard_negative_01__replay_e003,camera_crack_camera126,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera126.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera126.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,105,31,320,384,,,1,0.813933253288269,3
camera_crack_camera130_near_miss_negative_00__replay_e003,camera_crack_camera130,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera130.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera130.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,204,17,320,384,1,257,1,0.5082693298657736,3
camera_crack_camera135_near_miss_negative_00__replay_e003,camera_crack_camera135,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera135.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera135.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,109,18,320,384,1,676,1,0.9018713633219401,3
camera_crack_camera136_hard_negative_01__replay_e003,camera_crack_camera136,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera136.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera136.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,38,3,384,384,,,1,0.6486073798603482,3
camera_crack_camera139_near_miss_negative_01__replay_e003,camera_crack_camera139,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera139.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera139.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,171,72,320,384,0,1149,1,0.752992245886061,3
camera_crack_camera161_near_miss_negative_00__replay_e003,camera_crack_camera161,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera161.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera161.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,144,78,320,384,0,828,1,0.8639936116006639,3
camera_crack_camera164_near_miss_negative_00__replay_e003,camera_crack_camera164,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera164.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera164.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,92,24,320,384,1,352,1,0.7393579946623908,3
camera_crack_camera166_near_miss_negative_00__replay_e003,camera_crack_camera166,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera166.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera166.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,157,4,320,384,0,984,1,0.8762023051579794,3
