fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area
0,camera052.png,defect,True,True,0.6769759452946942,0.5116883123224827,0.82,0,0,0
0,camera059.png,defect,True,True,0.7350076885007649,0.5810372774870037,0.82,0,0,0
0,camera064.png,defect,True,True,0.7273060700781858,0.5714697406957536,0.82,0,0,0
0,camera065.png,defect,True,True,0.9160854893159334,0.8451639684587813,0.82,0,0,0
0,camera076.png,defect,True,True,0.49532710339330943,0.3291925476254774,0.82,0,0,0
0,camera095.png,defect,True,True,0.7047146405648702,0.5440613035554381,0.82,0,0,0
0,camera109.png,defect,True,True,0.7496416004496753,0.5995413801126659,0.82,0,0,0
0,camera119.png,defect,True,True,0.8820106914001592,0.788925873102503,0.82,0,0,0
0,camera126.png,defect,True,True,0.6901098904504287,0.5268456383777758,0.82,0,0,0
0,camera135.png,defect,True,True,0.501733260444858,0.3348757916865865,0.82,0,0,0
0,camera139.png,defect,True,True,0.8909803921996156,0.8033946253158454,0.82,0,0,0
0,camera146.png,defect,True,True,0.868291054744049,0.7672388367977798,0.82,0,0,0
0,camera161.png,defect,True,True,0.8986834574134611,0.8160083161995756,0.82,0,0,0
0,camera164.png,defect,True,True,0.772135963167379,0.6288448396248497,0.82,0,0,0
0,camera166.png,defect,True,True,0.7624256837663672,0.6160645658662319,0.82,0,0,0
0,camera185.png,defect,True,True,0.8424823139678301,0.7278353705919979,0.82,0,0,0
0,camera188.png,defect,True,True,0.9378564995683409,0.8829847372057746,0.82,0,0,0
0,camera191.png,defect,True,True,0.7340876946717909,0.5798882686258232,0.82,0,0,0
0,camera193.png,defect,True,True,0.7977001703792909,0.6634785689579386,0.82,0,0,0
0,camera214.png,defect,True,True,0.8353644337626822,0.717275393266159,0.82,0,0,0
0,camera233.png,defect,True,True,0.7213240955653103,0.5641180014665154,0.82,0,0,0
0,camera258.png,defect,True,True,0.9108138238821589,0.8362333675351927,0.82,0,0,0
0,camera267.png,defect,True,True,0.8323432343510985,0.7128321086170627,0.82,0,0,0
0,camera274.png,defect,True,True,0.6140350883964296,0.44303797609357476,0.82,0,0,0
0,camera275.png,defect,True,True,0.9182795698992324,0.8489065606592894,0.82,0,0,0
0,camera280.png,defect,True,True,0.7543720191755279,0.6056158266715916,0.82,0,0,0
0,camera281.png,defect,True,True,0.9289627465335573,0.8673486786131842,0.82,0,0,0
0,camera283.png,defect,True,True,0.8769660444012225,0.7808900523847002,0.82,0,0,0
0,camera285.png,defect,True,True,0.898033836328753,0.8149377594128889,0.82,0,0,0
0,camera288.png,defect,True,True,0.8107876712733758,0.681785457277975,0.82,0,0,0
0,camera294.png,defect,True,True,0.2636920720735645,0.15186941665910783,0.82,0,0,0
0,camera296.png,defect,True,True,0.8403986824724987,0.724730706822729,0.82,0,0,0
0,phone203.png,defect,True,True,0.8118161927660654,0.6832412528853752,0.82,0,0,0
0,phone231.png,defect,True,True,0.8600858370299691,0.7545180726588583,0.82,0,0,0
0,phone261.png,defect,True,True,0.4324324375456537,0.2758620772889417,0.82,0,0,0
0,phone305.png,defect,True,True,0.7826086962822937,0.6428571445578232,0.82,0,0,0
0,phone357.png,defect,True,True,0.7548209373145429,0.606194692007988,0.82,0,0,0
0,phone367.png,defect,True,True,0.6607929530361544,0.49342105596433516,0.82,0,0,0
0,phone444.png,defect,True,True,0.8489247312234073,0.7375058385158778,0.82,0,0,0
0,phone480.png,defect,True,True,0.8261178141759278,0.7037484888709208,0.82,0,0,0
0,phone562.png,defect,True,False,8.849557443809227e-09,8.849557443809227e-09,0.82,0,0,0
0,phone584.png,defect,True,True,0.7689782520439155,0.6246666669168889,0.82,0,0,0
0,phone618.png,defect,True,True,0.6876371618963882,0.5239687853690426,0.82,0,0,0
0,phone626.png,defect,True,True,0.8718562875786152,0.7728237796755334,0.82,0,0,0
0,phone684.png,defect,True,True,0.3650793701184177,0.22330097841455362,0.82,0,0,0
0,phone696.png,defect,True,True,0.7778510218999004,0.636461704815036,0.82,0,0,0
0,phone704.png,defect,True,True,0.8614609572951629,0.7566371685005352,0.82,0,0,0
0,phone714.png,defect,True,True,0.7286245363248158,0.573099417701173,0.82,0,0,0
0,phone724.png,defect,True,True,0.8530386741955374,0.7437379581045511,0.82,0,0,0
0,phone819.png,defect,True,True,0.29487179939184743,0.17293233704562153,0.82,0,0,0
0,phone861.png,defect,True,True,0.7011952193219155,0.53987730108397,0.82,0,0,0
0,phone919.png,defect,True,True,0.7803881513989906,0.6398659972531557,0.82,0,0,0
0,phone935.png,defect,True,True,0.8619313648348513,0.7573632541972465,0.82,0,0,0
0,phone959.png,defect,True,True,0.8861209965425969,0.7955271568761547,0.82,0,0,0
0,camera002.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,camera019.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,camera068.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,camera072.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,camera073.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,camera092.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,camera114.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,camera118.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,phone044.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,phone082.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,phone090.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,phone146.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,phone199.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,phone211.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,phone259.png,normal,False,False,0.0,0.0,0.82,0,0,0
0,phone291.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,camera011.png,defect,True,True,0.83535207187277,0.7172571656332347,0.82,0,0,0
1,camera029.png,defect,True,True,0.8035190616475989,0.6715686276298646,0.82,0,0,0
1,camera080.png,defect,True,True,0.8847069002861905,0.793250581862432,0.82,0,0,0
1,camera084.png,defect,True,True,0.6928131417468556,0.5300031418378879,0.82,0,0,0
1,camera087.png,defect,True,True,0.3700517555123076,0.22703282560707863,0.82,0,0,0
1,camera093.png,defect,True,True,0.8114630468282568,0.6827411169525754,0.82,0,0,0
1,camera115.png,defect,True,True,0.7109187110577593,0.5514925376481399,0.82,0,0,0
1,camera137.png,defect,True,True,0.8240477544142483,0.7007493352912135,0.82,0,0,0
1,camera141.png,defect,True,True,0.781935483964759,0.6419491527952336,0.82,0,0,0
1,camera144.png,defect,True,True,0.8703063810256677,0.7703915171522847,0.82,0,0,0
1,camera154.png,defect,True,True,0.9171291158003282,0.846942261711859,0.82,0,0,0
1,camera178.png,defect,True,True,0.1269035555154732,0.067750680033196,0.82,0,0,0
1,camera202.png,defect,True,True,0.9173798976423646,0.8473700937670928,0.82,0,0,0
1,camera203.png,defect,True,True,0.867426312918159,0.7658895159068986,0.82,0,0,0
1,camera206.png,defect,True,True,0.9100749680047513,0.834988592146357,0.82,0,0,0
1,camera209.png,defect,True,True,0.9076561450689693,0.8309252997406573,0.82,0,0,0
1,camera211.png,defect,True,True,0.8817342526655525,0.7884836451260859,0.82,0,0,0
1,camera212.png,defect,True,True,0.8583804751944923,0.7518971571099843,0.82,0,0,0
1,camera222.png,defect,True,True,0.752639517531946,0.6033857320394368,0.82,0,0,0
1,camera230.png,defect,True,True,0.7826633167194326,0.64293085692164,0.82,0,0,0
1,camera236.png,defect,True,True,0.8352630975676222,0.7171259842798104,0.82,0,0,0
1,camera239.png,defect,True,True,0.9023518904581197,0.822077569888235,0.82,0,0,0
1,camera246.png,defect,True,True,0.8811313999496722,0.7875200000679936,0.82,0,0,0
1,camera247.png,defect,True,True,0.8501957172530419,0.7394264658971943,0.82,0,0,0
1,camera248.png,defect,True,True,0.8602645199193418,0.7547931384916315,0.82,0,0,0
1,camera250.png,defect,True,True,0.9008946003467408,0.8196616999936549,0.82,0,0,0
1,camera254.png,defect,True,True,0.9114930576847824,0.8373791863522838,0.82,0,0,0
1,camera270.png,defect,True,True,0.7855833843049531,0.6468812879039832,0.82,0,0,0
1,camera276.png,defect,True,True,0.8892226811970313,0.8005409060512947,0.82,0,0,0
1,camera290.png,defect,True,True,0.8166797797250617,0.6901595745367554,0.82,0,0,0
1,camera293.png,defect,True,True,0.8800586940607467,0.7858078717160627,0.82,0,0,0
1,camera299.png,defect,True,True,0.786622703771403,0.6482919256023713,0.82,0,0,0
1,phone040.png,defect,True,True,0.9261538461822485,0.8624641834796102,0.82,0,0,0
1,phone048.png,defect,True,True,0.8170563964001976,0.6906976751379124,0.82,0,0,0
1,phone084.png,defect,True,True,0.8235294123110545,0.7000000015789474,0.82,0,0,0
1,phone193.png,defect,True,True,0.6632653078404831,0.4961832099527999,0.82,0,0,0
1,phone223.png,defect,True,True,0.711516533801872,0.5522123897768031,0.82,0,0,0
1,phone243.png,defect,True,True,0.8731466229437452,0.7748538018279129,0.82,0,0,0
1,phone251.png,defect,True,True,0.45488029491027615,0.29439809338832057,0.82,0,0,0
1,phone337.png,defect,True,True,0.5348837227330088,0.3650793684387335,0.82,0,0,0
1,phone401.png,defect,True,True,0.8874538746425701,0.7976782756257408,0.82,0,0,0
1,phone430.png,defect,True,True,0.8776119404202867,0.781914894003697,0.82,0,0,0
1,phone534.png,defect,True,True,0.7682993947340124,0.623771224643636,0.82,0,0,0
1,phone546.png,defect,True,True,0.818414322308691,0.6926406928070127,0.82,0,0,0
1,phone564.png,defect,True,True,0.8335690712713018,0.7146321748466998,0.82,0,0,0
1,phone636.png,defect,True,True,0.8619528624176671,0.7573964511396659,0.82,0,0,0
1,phone638.png,defect,True,True,0.8884955752494322,0.7993630574161225,0.82,0,0,0
1,phone646.png,defect,True,True,0.8392156865897732,0.722972973908875,0.82,0,0,0
1,phone732.png,defect,True,True,0.8329048847483165,0.7136563889266239,0.82,0,0,0
1,phone762.png,defect,True,True,0.9072681705035354,0.8302752296173161,0.82,0,0,0
1,phone770.png,defect,True,True,0.9209209210000792,0.8534322822756358,0.82,0,0,0
1,phone800.png,defect,True,True,0.8551068887052093,0.7468879678552367,0.82,0,0,0
1,phone849.png,defect,True,True,0.9425915801298023,0.8914167529561358,0.82,0,0,0
1,camera015.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,camera026.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,camera050.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,camera085.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,camera086.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,camera089.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,camera098.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,camera103.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,phone022.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,phone034.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,phone070.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,phone138.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,phone171.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,phone180.png,normal,False,False,0.0,0.0,0.82,0,0,0
1,phone301.png,normal,False,False,0.0,0.0,0.82,0,0,0
2,camera004.png,defect,True,True,0.8676087606255557,0.7661740310838355,0.82,0,0,0
2,camera044.png,defect,True,True,0.7740993185130969,0.6314535348439606,0.82,0,0,0
2,camera047.png,defect,True,True,0.820680628389607,0.6958934520578319,0.82,0,0,0
2,camera049.png,defect,True,True,0.6346491228871383,0.46482492789437047,0.82,0,0,0
2,camera056.png,defect,True,True,0.837662337674887,0.7206703910986073,0.82,0,0,0
2,camera081.png,defect,True,True,0.6958424508989749,0.5335570472929146,0.82,0,0,0
2,camera110.png,defect,True,True,0.7557385229845636,0.6073791859620253,0.82,0,0,0
2,camera111.png,defect,True,True,0.7578070785858383,0.6100558663574794,0.82,0,0,0
2,camera130.png,defect,True,True,0.7843956810225023,0.6452722065070073,0.82,0,0,0
2,camera136.png,defect,True,True,0.7561643837843247,0.6079295159942297,0.82,0,0,0
2,camera147.png,defect,True,True,0.6021449124765511,0.4307634732669299,0.82,0,0,0
2,camera155.png,defect,True,True,0.8157811511847105,0.6888770196703329,0.82,0,0,0
2,camera163.png,defect,True,True,0.8859817668989011,0.7953027523086016,0.82,0,0,0
2,camera171.png,defect,True,True,0.8113669770644943,0.6826051115559726,0.82,0,0,0
2,camera174.png,defect,True,True,0.7284552846264348,0.5728900257575065,0.82,0,0,0
2,camera177.png,defect,True,True,0.891126589949609,0.8036323911099528,0.82,0,0,0
