fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area
0,camera052.png,defect,True,True,0.7458515286062432,0.594707521455839,0.88,16,0,0
0,camera059.png,defect,True,True,0.765957446924316,0.620689655476592,0.88,16,0,0
0,camera064.png,defect,True,True,0.7307622669083141,0.5757489301603781,0.88,16,0,0
0,camera065.png,defect,True,True,0.9322421408175567,0.873083848368627,0.88,16,0,0
0,camera076.png,defect,True,True,0.4238921007476954,0.2689486561504295,0.88,16,0,0
0,camera095.png,defect,True,True,0.7578475339037584,0.6101083039528731,0.88,16,0,0
0,camera109.png,defect,True,True,0.7679977503138361,0.6233736590679356,0.88,16,0,0
0,camera119.png,defect,True,True,0.8871663930972349,0.7972138760012448,0.88,16,0,0
0,camera126.png,defect,True,True,0.5703363917657979,0.39893048192627756,0.88,16,0,0
0,camera135.png,defect,True,True,0.5124846501202446,0.3445239407417381,0.88,16,0,0
0,camera139.png,defect,True,True,0.9064989518211745,0.828987730192494,0.88,16,0,0
0,camera146.png,defect,True,True,0.8559110057972646,0.7481157586014547,0.88,16,0,0
0,camera161.png,defect,True,True,0.8078078079040001,0.6775818642505609,0.88,16,0,0
0,camera164.png,defect,True,True,0.8085714286625851,0.6786570745973963,0.88,16,0,0
0,camera166.png,defect,True,True,0.8050052138151707,0.6736474696013756,0.88,16,0,0
0,camera185.png,defect,True,True,0.8707599014652853,0.7711025340014178,0.88,16,0,0
0,camera188.png,defect,True,True,0.8803088803444286,0.7862068966651422,0.88,16,0,0
0,camera191.png,defect,True,True,0.6840731072558269,0.5198412703176177,0.88,16,0,0
0,camera193.png,defect,True,True,0.7962654218299138,0.6614958449378585,0.88,16,0,0
0,camera214.png,defect,True,True,0.8720726727333884,0.7731638835860553,0.88,16,0,0
0,camera233.png,defect,True,True,0.8113440197868853,0.6825726142725246,0.88,16,0,0
0,camera258.png,defect,True,True,0.9171461450180822,0.8469713072013968,0.88,16,0,0
0,camera267.png,defect,True,True,0.8429184549625891,0.7284866469648408,0.88,16,0,0
0,camera274.png,defect,True,True,0.6889226104872191,0.5254629640614283,0.88,16,0,0
0,camera275.png,defect,True,True,0.9064466746124812,0.8289002955624669,0.88,16,0,0
0,camera280.png,defect,True,True,0.7778270510963073,0.6364296083915605,0.88,16,0,0
0,camera281.png,defect,True,True,0.9360570868925863,0.8798001052183236,0.88,16,0,0
0,camera283.png,defect,True,True,0.8799878160310701,0.7856948599693099,0.88,16,0,0
0,camera285.png,defect,True,True,0.9096926714161482,0.8343451865419146,0.88,16,0,0
0,camera288.png,defect,True,True,0.7997373605165818,0.6663019694871255,0.88,16,0,0
0,camera294.png,defect,True,True,0.22597376190115184,0.12737904160429042,0.88,16,0,0
0,camera296.png,defect,True,True,0.8690095846700433,0.7683615819381235,0.88,16,0,0
0,phone203.png,defect,True,True,0.8557336623233863,0.7478448281296448,0.88,16,0,0
0,phone231.png,defect,True,True,0.9169000934482725,0.846551724402497,0.88,16,0,0
0,phone261.png,defect,True,True,0.4324324375456537,0.2758620772889417,0.88,16,0,0
0,phone305.png,defect,True,True,0.7650602416715053,0.6195121969779893,0.88,16,0,0
0,phone357.png,defect,True,True,0.8056338033644118,0.6745283034220363,0.88,16,0,0
0,phone367.png,defect,True,True,0.7752443004063704,0.6329787253564961,0.88,16,0,0
0,phone444.png,defect,True,True,0.8490460157550376,0.7376889323560757,0.88,16,0,0
0,phone480.png,defect,True,True,0.837386018360649,0.7202614382741681,0.88,16,0,0
