fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area
0,camera052.png,defect,True,True,0.6655817740719432,0.4987804884161214,0.82,16,0,0
0,camera059.png,defect,True,True,0.6702071164789128,0.5039936106198134,0.82,16,0,0
0,camera064.png,defect,True,True,0.7333397442318166,0.5789553599181665,0.82,16,0,0
0,camera065.png,defect,True,True,0.9218086053809875,0.8549582291095975,0.82,16,0,0
0,camera076.png,defect,True,True,0.5222772283140134,0.35343383692892155,0.82,16,0,0
0,camera095.png,defect,True,True,0.5651537341652215,0.39387755225739274,0.82,16,0,0
0,camera109.png,defect,True,True,0.7826815642761618,0.6429554842489775,0.82,16,0,0
0,camera119.png,defect,True,True,0.8911726590551469,0.8037073276906008,0.82,16,0,0
0,camera126.png,defect,True,True,0.6384544621541357,0.46891891963659604,0.82,16,0,0
0,camera135.png,defect,True,True,0.5441090555902416,0.37372926715523563,0.82,16,0,0
0,camera139.png,defect,True,True,0.8828549263448973,0.7902777779234182,0.82,16,0,0
0,camera146.png,defect,True,True,0.8481501150699894,0.7363373701520664,0.82,16,0,0
0,camera161.png,defect,True,True,0.8288288289195396,0.7076923079568395,0.82,16,0,0
0,camera164.png,defect,True,True,0.7480798772088788,0.5975460125168429,0.82,16,0,0
0,camera166.png,defect,True,True,0.7411167513287685,0.5887096775701212,0.82,16,0,0
0,camera185.png,defect,True,True,0.8537781240043175,0.7448628768093977,0.82,16,0,0
0,camera188.png,defect,True,True,0.9293591654457946,0.868040089160334,0.82,16,0,0
0,camera191.png,defect,True,True,0.6530612246980425,0.48484848530762165,0.82,16,0,0
0,camera193.png,defect,True,True,0.7933536649707273,0.6574864912571925,0.82,16,0,0
0,camera214.png,defect,True,True,0.8324307354342335,0.7129604732840871,0.82,16,0,0
0,camera233.png,defect,True,True,0.7326578333076159,0.5781057813172781,0.82,16,0,0
0,camera258.png,defect,True,True,0.8958445763907597,0.8113391985281823,0.82,16,0,0
0,camera267.png,defect,True,True,0.8573792190838221,0.7503620041267414,0.82,16,0,0
0,camera274.png,defect,True,True,0.6897546902023742,0.5264317191047759,0.82,16,0,0
