patch_id,base_sample_id,image_path,mask_path,patch_type,patch_family,video_id,video_name,frame_id,sample_type,source_split,crop_x,crop_y,crop_size,out_size,component_id,component_area_px,is_replay,replay_score,source_epoch
camera_crack_camera093_near_miss_negative_01__replay_e027,camera_crack_camera093,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera093.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera093.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,97,9,320,384,0,1222,1,0.7098795572916666,27
camera_crack_camera095_near_miss_negative_00__replay_e027,camera_crack_camera095,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera095.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera095.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,150,0,320,384,0,443,1,0.5740966796875,27
camera_crack_camera126_hard_negative_02__replay_e027,camera_crack_camera126,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera126.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera126.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,5,14,320,384,,,1,0.6897650824652778,27
camera_crack_camera135_near_miss_negative_00__replay_e027,camera_crack_camera135,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera135.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera135.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,198,24,320,384,1,676,1,0.7970174153645834,27
camera_crack_camera139_near_miss_negative_00__replay_e027,camera_crack_camera139,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera139.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera139.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,177,17,384,384,0,1149,1,0.9435153537326388,27
camera_crack_camera141_hard_negative_01__replay_e027,camera_crack_camera141,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera141.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera141.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,292,32,320,384,,,1,0.67132568359375,27
camera_crack_camera148_near_miss_negative_00__replay_e027,camera_crack_camera148,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera148.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera148.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,75,5,320,384,1,677,1,0.8916761610243056,27
camera_crack_camera161_near_miss_negative_00__replay_e027,camera_crack_camera161,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera161.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera161.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,54,23,384,384,0,828,1,0.9925604926215278,27
camera_crack_camera178_near_miss_negative_01__replay_e027,camera_crack_camera178,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera178.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera178.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,107,39,320,384,0,369,1,0.7686971028645834,27
camera_crack_camera188_near_miss_negative_00__replay_e027,camera_crack_camera188,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera188.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera188.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,168,58,320,384,0,1633,1,0.6907212999131944,27
camera_crack_camera191_near_miss_negative_01__replay_e027,camera_crack_camera191,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera191.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera191.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,158,28,320,384,0,594,1,0.8090888129340278,27
camera_crack_camera218_near_miss_negative_00__replay_e027,camera_crack_camera218,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera218.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera218.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,201,30,320,384,1,921,1,0.6866658528645834,27
camera_crack_camera219_near_miss_negative_01__replay_e027,camera_crack_camera219,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/crack/camera219.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/generated_masks/camera/crack/camera219.png,replay_defect_negative_fp,replay,,,,defect,trainval_pool,96,62,320,384,0,716,1,0.7879842122395834,27
