fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area
0,camera052.png,defect,True,True,0.657681941008372,0.4899598400402144,0.76,24,0,0
0,camera059.png,defect,True,True,0.6164298952338295,0.44553571478077164,0.76,24,0,0
0,camera064.png,defect,True,True,0.7347449470900149,0.580708960964444,0.76,24,0,0
0,camera065.png,defect,True,True,0.9191988078118967,0.8504790839050956,0.76,24,0,0
0,camera076.png,defect,True,True,0.5208845214731148,0.35215946951468524,0.76,24,0,0
0,camera095.png,defect,True,True,0.49350649432872323,0.3275862083457194,0.76,24,0,0
0,camera109.png,defect,True,True,0.7834467120488312,0.6439888164855571,0.76,24,0,0
0,camera119.png,defect,True,True,0.8840911115765127,0.7922610176819107,0.76,24,0,0
0,camera126.png,defect,True,True,0.678936605645259,0.513931889297319,0.76,24,0,0
0,camera135.png,defect,True,True,0.6875481387194998,0.5238654148967663,0.76,24,0,0
0,camera139.png,defect,True,True,0.9071661238163005,0.8301043220341995,0.76,24,0,0
0,camera146.png,defect,True,True,0.8638014527890839,0.760255727238486,0.76,24,0,0
0,camera161.png,defect,True,True,0.9263657957681913,0.8628318585588143,0.76,24,0,0
0,camera164.png,defect,True,True,0.8154269973299234,0.6883720932648277,0.76,24,0,0
0,camera166.png,defect,True,True,0.7832962688946636,0.6437855403558955,0.76,24,0,0
0,camera185.png,defect,True,True,0.8557401812756921,0.7478547854993519,0.76,24,0,0
0,camera188.png,defect,True,True,0.9302752293791208,0.8696397942426302,0.76,24,0,0
0,camera191.png,defect,True,True,0.8660328436767217,0.7637195125553056,0.76,24,0,0
0,camera193.png,defect,True,True,0.8043262333291771,0.6726970648564339,0.76,24,0,0
0,camera214.png,defect,True,True,0.8587235407425655,0.7524237740968914,0.76,24,0,0
0,camera233.png,defect,True,True,0.6796657382890309,0.5147679327819361,0.76,24,0,0
0,camera258.png,defect,True,True,0.9058789458714512,0.8279512970736097,0.76,24,0,0
0,camera267.png,defect,True,True,0.8492379059229228,0.7379786928482641,0.76,24,0,0
0,camera274.png,defect,True,True,0.6466666672555555,0.4778325136013977,0.76,24,0,0
0,camera275.png,defect,True,True,0.9188164510080923,0.8498246684174684,0.76,24,0,0
0,camera280.png,defect,True,True,0.7798245615000771,0.6391085552558529,0.76,24,0,0
0,camera281.png,defect,True,True,0.9296493867720034,0.8685466007949781,0.76,24,0,0
0,camera283.png,defect,True,True,0.8851511559065537,0.7939651734954187,0.76,24,0,0
0,camera285.png,defect,True,True,0.9060027920181473,0.8281582306132887,0.76,24,0,0
0,camera288.png,defect,True,True,0.7975379204665777,0.6632541134686457,0.76,24,0,0
0,camera294.png,defect,True,True,0.21280788185095487,0.11907386999789704,0.76,24,0,0
0,camera296.png,defect,True,True,0.8656604089197784,0.7631404349603288,0.76,24,0,0
0,phone203.png,defect,True,True,0.8306636157543894,0.7103718205276481,0.76,24,0,0
0,phone231.png,defect,True,True,0.8888888889884508,0.8000000003225807,0.76,24,0,0
0,phone261.png,defect,True,True,0.5039370117800235,0.3368421122437672,0.76,24,0,0
0,phone305.png,defect,True,True,0.798882682126026,0.6651162806273662,0.76,24,0,0
0,phone357.png,defect,True,True,0.793388430321244,0.657534248139113,0.76,24,0,0
0,phone367.png,defect,True,True,0.5643564378002156,0.3931034524613555,0.76,24,0,0
0,phone444.png,defect,True,True,0.8466225165969212,0.73403766663572,0.76,24,0,0
0,phone480.png,defect,True,True,0.8347826088153749,0.7164179108004752,0.76,24,0,0
0,phone562.png,defect,True,False,8.849557443809227e-09,8.849557443809227e-09,0.76,24,0,0
0,phone584.png,defect,True,True,0.7871125612613734,0.648957633053828,0.76,24,0,0
0,phone618.png,defect,True,True,0.852282900758923,0.7425897039897197,0.76,24,0,0
0,phone626.png,defect,True,True,0.8750000001502404,0.7777777782526116,0.76,24,0,0
0,phone684.png,defect,True,True,0.43939394364095496,0.2815534050334621,0.76,24,0,0
0,phone696.png,defect,True,True,0.7801696022308091,0.6395721928988533,0.76,24,0,0
0,phone704.png,defect,True,True,0.8619173264187182,0.7573415768820069,0.76,24,0,0
0,phone714.png,defect,True,True,0.8636363640791027,0.7600000013714285,0.76,24,0,0
0,phone724.png,defect,True,True,0.9151732378552291,0.8436123351462284,0.76,24,0,0
0,phone819.png,defect,True,True,0.4571428602448979,0.2962963015089163,0.76,24,0,0
