fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area
0,camera052.png,defect,True,True,0.6740804108861587,0.5083870974085328,0.86,16,0,0
0,camera059.png,defect,True,True,0.7546099291940379,0.6059225515520709,0.86,16,0,0
0,camera064.png,defect,True,True,0.7030915808182878,0.5421289356008802,0.86,16,0,0
0,camera065.png,defect,True,True,0.9212006545325936,0.8539128786152574,0.86,16,0,0
0,camera076.png,defect,True,True,0.5543175493672458,0.38342967363501024,0.86,16,0,0
0,camera095.png,defect,True,True,0.5552147246085664,0.38428874865331475,0.86,16,0,0
0,camera109.png,defect,True,True,0.7652342131041545,0.6197403760922693,0.86,16,0,0
0,camera119.png,defect,True,True,0.8986835629952422,0.8160084902074508,0.86,16,0,0
0,camera126.png,defect,True,True,0.6280487808658041,0.45777777858106994,0.86,16,0,0
0,camera135.png,defect,True,True,0.5259475219580276,0.3568037976379737,0.86,16,0,0
0,camera139.png,defect,True,True,0.9163934426572158,0.8456883511000844,0.86,16,0,0
0,camera146.png,defect,True,True,0.8535829882068151,0.7445658773682716,0.86,16,0,0
0,camera161.png,defect,True,True,0.8261990717760707,0.7038664325976568,0.86,16,0,0
0,camera164.png,defect,True,True,0.7651579847287968,0.6196403875382847,0.86,16,0,0
0,camera166.png,defect,True,True,0.7809045226681144,0.6405605937178234,0.86,16,0,0
0,camera185.png,defect,True,True,0.873200185793163,0.7749381698454296,0.86,16,0,0
0,camera188.png,defect,True,True,0.9115479115750774,0.8374717833874313,0.86,16,0,0
0,camera191.png,defect,True,True,0.8499184340539001,0.7390070925687843,0.86,16,0,0
0,camera193.png,defect,True,True,0.835387628172401,0.7173095945168526,0.86,16,0,0
0,camera214.png,defect,True,True,0.8477835723722471,0.7357850071095071,0.86,16,0,0
0,camera233.png,defect,True,True,0.7951576935982294,0.6599682709360295,0.86,16,0,0
0,camera258.png,defect,True,True,0.9085597429422846,0.8324411135800637,0.86,16,0,0
0,camera267.png,defect,True,True,0.8676880223071574,0.7662976630484939,0.86,16,0,0
0,camera274.png,defect,True,True,0.6754772398304298,0.5099778281375215,0.86,16,0,0
0,camera275.png,defect,True,True,0.8789942378314131,0.7841121495663377,0.86,16,0,0
0,camera280.png,defect,True,True,0.7578297310287474,0.6100852275496553,0.86,16,0,0
0,camera281.png,defect,True,True,0.9307379760025164,0.8704489218919716,0.86,16,0,0
0,camera283.png,defect,True,True,0.8784737870002649,0.7832842218345454,0.86,16,0,0
0,camera285.png,defect,True,True,0.9084490468560956,0.8322552825216666,0.86,16,0,0
0,camera288.png,defect,True,True,0.8142605634211574,0.6867112102128021,0.86,16,0,0
0,camera294.png,defect,True,True,0.27131858500425704,0.15695117835641548,0.86,16,0,0
0,camera296.png,defect,True,True,0.8127645166830555,0.6845857693081002,0.86,16,0,0
0,phone203.png,defect,True,True,0.8396226416985582,0.7235772363341926,0.86,16,0,0
0,phone231.png,defect,True,True,0.8774080561493799,0.7815912639912773,0.86,16,0,0
0,phone261.png,defect,True,True,0.32692308339497034,0.19540230809882406,0.86,16,0,0
0,phone305.png,defect,True,True,0.778443114435799,0.6372549037389466,0.86,16,0,0
0,phone357.png,defect,True,True,0.7683284464271893,0.623809525600907,0.86,16,0,0
0,phone367.png,defect,True,True,0.7527675285875737,0.6035502982038444,0.86,16,0,0
0,phone444.png,defect,True,True,0.8576300085656067,0.7507462687807233,0.86,16,0,0
0,phone480.png,defect,True,True,0.833084947963424,0.7139208177344561,0.86,16,0,0
0,phone562.png,defect,True,False,8.849557443809227e-09,8.849557443809227e-09,0.86,16,0,0
0,phone584.png,defect,True,True,0.7218370885087362,0.564745763006952,0.86,16,0,0
0,phone618.png,defect,True,True,0.8166811469881136,0.6901615276209082,0.86,16,0,0
0,phone626.png,defect,True,True,0.8897058824881056,0.8013245037498355,0.86,16,0,0
0,phone684.png,defect,True,True,0.39062500476074213,0.24271845395418978,0.86,16,0,0
0,phone696.png,defect,True,True,0.7622237108089593,0.6158008662166657,0.86,16,0,0
0,phone704.png,defect,True,True,0.8553900088909815,0.7473200616426952,0.86,16,0,0
0,phone714.png,defect,True,True,0.8041958048804343,0.6725146217981601,0.86,16,0,0
0,phone724.png,defect,True,True,0.8870967743236212,0.7971014496954422,0.86,16,0,0
0,phone819.png,defect,True,True,0.5989847736092143,0.4275362360323461,0.86,16,0,0
0,phone861.png,defect,True,True,0.7147673636447961,0.5561385104342723,0.86,16,0,0
0,phone919.png,defect,True,True,0.7983453983471092,0.6643717733831811,0.86,16,0,0
0,phone935.png,defect,True,True,0.8668941980657898,0.7650602413176804,0.86,16,0,0
0,phone959.png,defect,True,True,0.9270633398012826,0.8640429340535905,0.86,16,0,0
0,camera002.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,camera019.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,camera068.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,camera072.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,camera073.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,camera092.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,camera114.png,normal,False,True,0.0,0.0,0.86,16,505,505
0,camera118.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,phone044.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,phone082.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,phone090.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,phone146.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,phone199.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,phone211.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,phone259.png,normal,False,False,0.0,0.0,0.86,16,0,0
0,phone291.png,normal,False,False,0.0,0.0,0.86,16,0,0
1,camera011.png,defect,True,True,0.8756655183291159,0.7788300835901025,0.86,16,0,0
1,camera029.png,defect,True,True,0.8522909324407911,0.7426018985245104,0.86,16,0,0
1,camera080.png,defect,True,True,0.8914403145152144,0.8041428226159311,0.86,16,0,0
1,camera084.png,defect,True,True,0.7083678542443314,0.5484284799395676,0.86,16,0,0
1,camera087.png,defect,True,True,0.3780549347783846,0.23308738557946987,0.86,16,0,0
1,camera093.png,defect,True,True,0.7695048094871731,0.6253618994641796,0.86,16,0,0
1,camera115.png,defect,True,True,0.712574850442827,0.5534883724391563,0.86,16,0,0
1,camera137.png,defect,True,True,0.8260021017952258,0.7035805626851167,0.86,16,0,0
1,camera141.png,defect,True,True,0.801675977745961,0.668997669254858,0.86,16,0,0
1,camera144.png,defect,True,True,0.8784517619943124,0.783249201629417,0.86,16,0,0
1,camera154.png,defect,True,True,0.9202843745303175,0.8523395909321702,0.86,16,0,0
1,camera178.png,defect,True,True,0.11253197157920211,0.05962059875441573,0.86,16,0,0
1,camera202.png,defect,True,True,0.9189710329147215,0.8500891843805668,0.86,16,0,0
