sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,device,defect_class,holdout_reason,split,video_id,video_name,frame_id,is_hard_normal,hard_score,hard_fp_pixel_count,hard_largest_fp_area,hard_max_prob,source_epoch
train_dphone_normal_dphone_463,dphone_463.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_463.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_463.png,,normal,False,train,dphone,normal,,train,IMG_2709,IMG_2709.MOV,18205,1,45895052759.99463,52759,45895,0.99462890625,30
train_dphone_normal_dphone_426,dphone_426.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_426.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_426.png,,normal,False,train,dphone,normal,,train,IMG_2708,IMG_2708.MOV,20486,1,45088077793.98877,77793,45088,0.98876953125,30
train_dphone_normal_dphone_360,dphone_360.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_360.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_360.png,,normal,False,train,dphone,normal,,train,IMG_2707,IMG_2707.MOV,3278,1,43844104580.0,104579,43844,1.0,30
train_dphone_normal_dphone_520,dphone_520.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_520.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_520.png,,normal,False,train,dphone,normal,,train,IMG_2710,IMG_2710.MOV,29922,1,38708072771.99805,72771,38708,0.998046875,30
train_dphone_normal_dphone_418,dphone_418.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_418.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_418.png,,normal,False,train,dphone,normal,,train,IMG_2708,IMG_2708.MOV,15943,1,37303054369.9917,54369,37303,0.99169921875,30
train_dphone_normal_dphone_368,dphone_368.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_368.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_368.png,,normal,False,train,dphone,normal,,train,IMG_2707,IMG_2707.MOV,7553,1,36546068018.99707,68018,36546,0.9970703125,30
train_dphone_normal_dphone_367,dphone_367.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_367.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_367.png,,normal,False,train,dphone,normal,,train,IMG_2707,IMG_2707.MOV,7311,1,35009067152.99121,67152,35009,0.9912109375,30
train_dphone_normal_dphone_441,dphone_441.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_441.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_441.png,,normal,False,train,dphone,normal,,train,IMG_2709,IMG_2709.MOV,420,1,34893052920.98535,52920,34893,0.9853515625,30
train_dphone_normal_dphone_298,dphone_298.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_298.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_298.png,,normal,False,train,dphone,normal,,train,IMG_2705,IMG_2705.MOV,28763,1,33662051279.956543,51279,33662,0.95654296875,30
train_dphone_normal_dphone_282,dphone_282.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/images/normal/dphone_282.jpg,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset_crack_normal_unet_811/train/masks/normal/dphone_282.png,,normal,False,train,dphone,normal,,train,IMG_2705,IMG_2705.MOV,13577,1,31588036891.978027,36891,31588,0.97802734375,30
