fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area
0,camera052.png,defect,True,True,0.6787479409565502,0.5137157113295315,0.86,48,0,0
0,camera059.png,defect,True,True,0.7415621987745603,0.589272030966075,0.86,48,0,0
0,camera064.png,defect,True,True,0.7050774217046203,0.5444938821545475,0.86,48,0,0
0,camera065.png,defect,True,True,0.9078307034383367,0.831217931414564,0.86,48,0,0
0,camera076.png,defect,True,True,0.4307400384907589,0.2744860951940918,0.86,48,0,0
0,camera095.png,defect,True,True,0.7431952665761002,0.5913371005812861,0.86,48,0,0
0,camera109.png,defect,True,True,0.7290138042869029,0.5735812133906886,0.86,48,0,0
0,camera119.png,defect,True,True,0.8866133269677987,0.7963211240523237,0.86,48,0,0
0,camera126.png,defect,True,True,0.6194852944673848,0.4487350207074101,0.86,48,0,0
0,camera135.png,defect,True,True,0.5127733873345389,0.3447849729745959,0.86,48,0,0
0,camera139.png,defect,True,True,0.8949447077824073,0.8098641888421271,0.86,48,0,0
0,camera146.png,defect,True,True,0.8719141442711262,0.7729147031236502,0.86,48,0,0
0,camera161.png,defect,True,True,0.798561151182651,0.6646706589694861,0.86,48,0,0
0,camera164.png,defect,True,True,0.7655737705878797,0.6201859232269681,0.86,48,0,0
0,camera166.png,defect,True,True,0.7780230562231977,0.6366920916753546,0.86,48,0,0
0,camera185.png,defect,True,True,0.832617288201039,0.7132342117096103,0.86,48,0,0
0,camera188.png,defect,True,True,0.9359092303171085,0.8795389049685655,0.86,48,0,0
0,camera191.png,defect,True,True,0.7247153384295276,0.56827731137786,0.86,48,0,0
0,camera193.png,defect,True,True,0.8094199738541845,0.6798534799121146,0.86,48,0,0
0,camera214.png,defect,True,True,0.8330873786537408,0.7139243876845148,0.86,48,0,0
0,camera233.png,defect,True,True,0.7472312704406413,0.5964638587641894,0.86,48,0,0
0,camera258.png,defect,True,True,0.9095408303795598,0.834089763069042,0.86,48,0,0
0,camera267.png,defect,True,True,0.8474243663372978,0.7352440409377855,0.86,48,0,0
0,camera274.png,defect,True,True,0.6666666671810699,0.5000000011574074,0.86,48,0,0
0,camera275.png,defect,True,True,0.9052454888875161,0.8268935909495717,0.86,48,0,0
0,camera280.png,defect,True,True,0.7603448276895066,0.6133518778766677,0.86,48,0,0
