sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,device,defect_class,holdout_reason,cv_fold,split,video_id,video_name,frame_id,is_hard_normal,hard_score,hard_fp_pixel_count,hard_largest_fp_area,hard_max_prob,source_epoch
phone_normal_phone269,phone269.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone269.png,,,normal,False,trainval_pool,phone,normal,,2,trainval,,,,1,435000499.7246094,499,435,0.724609375,26
phone_normal_phone180,phone180.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone180.png,,,normal,False,trainval_pool,phone,normal,,1,trainval,,,,1,186000186.81396484,186,186,0.81396484375,26
camera_normal_camera089,camera089.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/normal/camera089.png,,,normal,False,trainval_pool,camera,normal,,1,trainval,,,,1,161000169.68115234,169,161,0.68115234375,26
phone_normal_phone138,phone138.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone138.png,,,normal,False,trainval_pool,phone,normal,,1,trainval,,,,1,132000132.71679688,132,132,0.716796875,26
phone_normal_phone070,phone070.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone070.png,,,normal,False,trainval_pool,phone,normal,,1,trainval,,,,1,112000113.59814453,113,112,0.59814453125,26
phone_normal_phone301,phone301.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone301.png,,,normal,False,trainval_pool,phone,normal,,1,trainval,,,,1,104000194.71923828,194,104,0.71923828125,26
phone_normal_phone034,phone034.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone034.png,,,normal,False,trainval_pool,phone,normal,,1,trainval,,,,1,104000106.67822266,106,104,0.67822265625,26
camera_normal_camera022,camera022.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/camera/normal/camera022.png,,,normal,False,trainval_pool,camera,normal,,2,trainval,,,,1,44000044.60058594,44,44,0.6005859375,26
phone_normal_phone209,phone209.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone209.png,,,normal,False,trainval_pool,phone,normal,,3,trainval,,,,1,28000028.53515625,28,28,0.53515625,26
phone_normal_phone293,phone293.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone293.png,,,normal,False,trainval_pool,phone,normal,,2,trainval,,,,1,23000023.532714844,23,23,0.53271484375,26
phone_normal_phone068,phone068.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone068.png,,,normal,False,trainval_pool,phone,normal,,2,trainval,,,,1,10000010.514648438,10,10,0.5146484375,26
phone_normal_phone239,phone239.png,/mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/dataset0505_crop640_roi/phone/normal/phone239.png,,,normal,False,trainval_pool,phone,normal,,3,trainval,,,,1,5000005.510253906,5,5,0.51025390625,26
